,regionSeg1,productSeg2,regionSeg2,regionSeg3,productSeg3,yearweek,year,week,qty,map_price,ir,pmap,pmap10,pro_percent
125684,A01,PG04,SALESID0001,SITEID0006,ITEM0250,201614,2016,14,8,3899.0,900.0,2999.0,2699.0,0.307771223
125925,A01,PG04,SALESID0001,SITEID0006,ITEM0252,201614,2016,14,7,3099.0,767.0,2332.0,2099.0,0.322684737
126229,A01,PG04,SALESID0001,SITEID0006,ITEM0255,201614,2016,14,2,3499.0,945.0,2554.0,2299.0,0.34295513
126385,A01,PG04,SALESID0001,SITEID0006,ITEM0256,201614,2016,14,3,4199.0,978.0,3221.0,2899.0,0.309597523
124235,A01,PG04,SALESID0001,SITEID0006,ITEM0257,201614,2016,14,7,3999.0,889.0,3110.0,2799.0,0.300075019
124399,A01,PG04,SALESID0001,SITEID0006,ITEM0258,201614,2016,14,8,3699.0,1145.0,2554.0,2299.0,0.37848067
124644,A01,PG04,SALESID0001,SITEID0006,ITEM0260,201614,2016,14,2,3199.0,756.0,2443.0,2199.0,0.312597687
124748,A01,PG04,SALESID0001,SITEID0006,ITEM0261,201614,2016,14,1,3499.0,945.0,2554.0,2299.0,0.34295513
124862,A01,PG04,SALESID0001,SITEID0006,ITEM0262,201614,2016,14,3,3299.0,856.0,2443.0,2199.0,0.333434374
125291,A01,PG04,SALESID0001,SITEID0006,ITEM0266,201614,2016,14,1,1999.0,445.0,1554.0,1399.0,0.300150075
123142,A01,PG04,SALESID0001,SITEID0006,ITEM0267,201614,2016,14,1,1899.0,345.0,1554.0,1399.0,0.263296472
123358,A01,PG04,SALESID0001,SITEID0006,ITEM0270,201614,2016,14,3,2099.0,433.0,1666.0,1499.0,0.285850405
123574,A01,PG04,SALESID0001,SITEID0006,ITEM0272,201614,2016,14,4,2299.0,411.0,1888.0,1699.0,0.260983036
123713,A01,PG04,SALESID0001,SITEID0006,ITEM0273,201614,2016,14,11,2599.0,600.0,1999.0,1799.0,0.307810696
123937,A01,PG04,SALESID0001,SITEID0006,ITEM0275,201614,2016,14,9,2399.0,511.0,1888.0,1699.0,0.291788245
124095,A01,PG04,SALESID0001,SITEID0006,ITEM0276,201614,2016,14,1,2299.0,411.0,1888.0,1699.0,0.260983036
122287,A01,PG04,SALESID0001,SITEID0006,ITEM0280,201614,2016,14,1,2799.0,578.0,2221.0,1999.0,0.285816363
122369,A01,PG04,SALESID0001,SITEID0006,ITEM0281,201614,2016,14,1,2899.0,678.0,2221.0,1999.0,0.31045188
122508,A01,PG04,SALESID0001,SITEID0006,ITEM0282,201614,2016,14,1,2799.0,578.0,2221.0,1999.0,0.285816363
122605,A01,PG04,SALESID0001,SITEID0006,ITEM0283,201614,2016,14,9,3299.0,856.0,2443.0,2199.0,0.333434374
122757,A01,PG04,SALESID0001,SITEID0006,ITEM0284,201614,2016,14,1,3199.0,756.0,2443.0,2199.0,0.312597687
120915,A01,PG04,SALESID0001,SITEID0006,ITEM0288,201614,2016,14,10,2899.0,678.0,2221.0,1999.0,0.31045188
121068,A01,PG04,SALESID0001,SITEID0006,ITEM0289,201614,2016,14,1,2799.0,578.0,2221.0,1999.0,0.285816363
121338,A01,PG04,SALESID0001,SITEID0006,ITEM0291,201614,2016,14,17,3299.0,856.0,2443.0,2199.0,0.333434374
121493,A01,PG04,SALESID0001,SITEID0006,ITEM0292,201614,2016,14,2,3199.0,756.0,2443.0,2199.0,0.312597687
121641,A01,PG04,SALESID0001,SITEID0006,ITEM0294,201614,2016,14,8,3899.0,789.0,3110.0,2799.0,0.282123621
121802,A01,PG04,SALESID0001,SITEID0006,ITEM0295,201614,2016,14,4,3699.0,700.0,2999.0,2699.0,0.270343336
122054,A01,PG04,SALESID0001,SITEID0006,ITEM0297,201614,2016,14,3,3399.0,400.0,2999.0,2699.0,0.20594292399999997
120594,A01,PG04,SALESID0001,SITEID0006,ITEM0302,201614,2016,14,25,3999.0,1445.0,2554.0,2299.0,0.42510627700000003
119417,A01,PG04,SALESID0001,SITEID0006,ITEM0334,201614,2016,14,4,2999.0,556.0,2443.0,2199.0,0.266755585
119648,A01,PG04,SALESID0001,SITEID0006,ITEM0336,201614,2016,14,1,2299.0,411.0,1888.0,1699.0,0.260983036
119755,A01,PG04,SALESID0001,SITEID0006,ITEM0337,201614,2016,14,1,2099.0,322.0,1777.0,1599.0,0.238208671
119998,A01,PG04,SALESID0001,SITEID0006,ITEM0340,201614,2016,14,1,2999.0,556.0,2443.0,2199.0,0.266755585
120191,A01,PG04,SALESID0001,SITEID0006,ITEM0342,201614,2016,14,1,2399.0,400.0,1999.0,1799.0,0.25010421
118222,A01,PG04,SALESID0001,SITEID0006,ITEM0347,201614,2016,14,1,1599.0,267.0,1332.0,1199.0,0.25015634800000003
118835,A01,PG04,SALESID0001,SITEID0006,ITEM0355,201614,2016,14,17,1299.0,78.0,1221.0,1099.0,0.153964588
118994,A01,PG04,SALESID0001,SITEID0006,ITEM0356,201614,2016,14,4,1199.0,34.0,1165.0,1049.0,0.125104254
124384,A01,PG04,SALESID0001,SITEID0007,ITEM0258,201614,2016,14,1,3699.0,1145.0,2554.0,2299.0,0.37848067
123922,A01,PG04,SALESID0001,SITEID0007,ITEM0275,201614,2016,14,1,2399.0,511.0,1888.0,1699.0,0.291788245
122358,A01,PG04,SALESID0001,SITEID0007,ITEM0281,201614,2016,14,1,2899.0,678.0,2221.0,1999.0,0.31045188
120900,A01,PG04,SALESID0001,SITEID0007,ITEM0288,201614,2016,14,1,2899.0,678.0,2221.0,1999.0,0.31045188
121324,A01,PG04,SALESID0001,SITEID0007,ITEM0291,201614,2016,14,1,3299.0,856.0,2443.0,2199.0,0.333434374
120584,A01,PG04,SALESID0001,SITEID0007,ITEM0302,201614,2016,14,2,3999.0,1445.0,2554.0,2299.0,0.42510627700000003
118674,A01,PG04,SALESID0001,SITEID0007,ITEM0354,201614,2016,14,1,1199.0,34.0,1165.0,1049.0,0.125104254
118820,A01,PG04,SALESID0001,SITEID0007,ITEM0355,201614,2016,14,1,1299.0,78.0,1221.0,1099.0,0.153964588
128155,A01,PG04,SALESID0001,SITEID0001,ITEM0221,201615,2016,15,14,1399.0,289.0,1110.0,999.0,0.285918513
128306,A01,PG04,SALESID0001,SITEID0001,ITEM0222,201615,2016,15,17,1449.0,339.0,1110.0,999.0,0.310559006
126684,A01,PG04,SALESID0001,SITEID0001,ITEM0223,201615,2016,15,180,1499.0,389.0,1110.0,999.0,0.333555704
126848,A01,PG04,SALESID0001,SITEID0001,ITEM0224,201615,2016,15,28,1399.0,289.0,1110.0,999.0,0.285918513
127017,A01,PG04,SALESID0001,SITEID0001,ITEM0231,201615,2016,15,3,1599.0,100.0,1499.0,1349.0,0.156347717
127094,A01,PG04,SALESID0001,SITEID0001,ITEM0232,201615,2016,15,1,1499.0,111.0,1388.0,1249.0,0.166777852
127318,A01,PG04,SALESID0001,SITEID0001,ITEM0239,201615,2016,15,2,1799.0,133.0,1666.0,1499.0,0.166759311
127417,A01,PG04,SALESID0001,SITEID0001,ITEM0240,201615,2016,15,2,1699.0,33.0,1666.0,1499.0,0.11771630400000001
127461,A01,PG04,SALESID0001,SITEID0001,ITEM0245,201615,2016,15,1,4199.0,645.0,3554.0,3199.0,0.238151941
125468,A01,PG04,SALESID0001,SITEID0001,ITEM0246,201615,2016,15,2,3999.0,556.0,3443.0,3099.0,0.22505626399999998
125670,A01,PG04,SALESID0001,SITEID0001,ITEM0249,201615,2016,15,13,4099.0,989.0,3110.0,2799.0,0.317150525
125773,A01,PG04,SALESID0001,SITEID0001,ITEM0250,201615,2016,15,9,3899.0,900.0,2999.0,2699.0,0.307771223
125898,A01,PG04,SALESID0001,SITEID0001,ITEM0251,201615,2016,15,2,2999.0,667.0,2332.0,2099.0,0.300100033
126061,A01,PG04,SALESID0001,SITEID0001,ITEM0252,201615,2016,15,32,3099.0,767.0,2332.0,2099.0,0.322684737
126198,A01,PG04,SALESID0001,SITEID0001,ITEM0253,201615,2016,15,9,2999.0,667.0,2332.0,2099.0,0.300100033
126360,A01,PG04,SALESID0001,SITEID0001,ITEM0255,201615,2016,15,26,3499.0,945.0,2554.0,2299.0,0.34295513
126516,A01,PG04,SALESID0001,SITEID0001,ITEM0256,201615,2016,15,7,4199.0,978.0,3221.0,2899.0,0.309597523
124371,A01,PG04,SALESID0001,SITEID0001,ITEM0257,201615,2016,15,33,3999.0,889.0,3110.0,2799.0,0.300075019
124532,A01,PG04,SALESID0001,SITEID0001,ITEM0258,201615,2016,15,31,3699.0,1145.0,2554.0,2299.0,0.37848067
124629,A01,PG04,SALESID0001,SITEID0001,ITEM0259,201615,2016,15,1,5999.0,445.0,5554.0,4999.0,0.166694449
124736,A01,PG04,SALESID0001,SITEID0001,ITEM0260,201615,2016,15,1,3199.0,756.0,2443.0,2199.0,0.312597687
124838,A01,PG04,SALESID0001,SITEID0001,ITEM0261,201615,2016,15,6,3499.0,945.0,2554.0,2299.0,0.34295513
124997,A01,PG04,SALESID0001,SITEID0001,ITEM0262,201615,2016,15,10,3299.0,856.0,2443.0,2199.0,0.333434374
125214,A01,PG04,SALESID0001,SITEID0001,ITEM0264,201615,2016,15,3,1899.0,345.0,1554.0,1399.0,0.263296472
125425,A01,PG04,SALESID0001,SITEID0001,ITEM0266,201615,2016,15,18,1999.0,445.0,1554.0,1399.0,0.300150075
123247,A01,PG04,SALESID0001,SITEID0001,ITEM0267,201615,2016,15,5,1899.0,345.0,1554.0,1399.0,0.263296472
123480,A01,PG04,SALESID0001,SITEID0001,ITEM0270,201615,2016,15,7,2099.0,433.0,1666.0,1499.0,0.285850405
123558,A01,PG04,SALESID0001,SITEID0001,ITEM0271,201615,2016,15,1,1999.0,333.0,1666.0,1499.0,0.250125063
123689,A01,PG04,SALESID0001,SITEID0001,ITEM0272,201615,2016,15,5,2299.0,411.0,1888.0,1699.0,0.260983036
123849,A01,PG04,SALESID0001,SITEID0001,ITEM0273,201615,2016,15,44,2599.0,600.0,1999.0,1799.0,0.307810696
124073,A01,PG04,SALESID0001,SITEID0001,ITEM0275,201615,2016,15,46,2399.0,511.0,1888.0,1699.0,0.291788245
124209,A01,PG04,SALESID0001,SITEID0001,ITEM0276,201615,2016,15,4,2299.0,411.0,1888.0,1699.0,0.260983036
122496,A01,PG04,SALESID0001,SITEID0001,ITEM0281,201615,2016,15,5,2899.0,678.0,2221.0,1999.0,0.31045188
122741,A01,PG04,SALESID0001,SITEID0001,ITEM0283,201615,2016,15,29,3299.0,856.0,2443.0,2199.0,0.333434374
122867,A01,PG04,SALESID0001,SITEID0001,ITEM0284,201615,2016,15,5,3199.0,756.0,2443.0,2199.0,0.312597687
122996,A01,PG04,SALESID0001,SITEID0001,ITEM0285,201615,2016,15,2,3199.0,756.0,2443.0,2199.0,0.312597687
123127,A01,PG04,SALESID0001,SITEID0001,ITEM0286,201615,2016,15,1,2799.0,578.0,2221.0,1999.0,0.285816363
121049,A01,PG04,SALESID0001,SITEID0001,ITEM0288,201615,2016,15,25,2899.0,678.0,2221.0,1999.0,0.31045188
121173,A01,PG04,SALESID0001,SITEID0001,ITEM0289,201615,2016,15,5,2799.0,578.0,2221.0,1999.0,0.285816363
121308,A01,PG04,SALESID0001,SITEID0001,ITEM0290,201615,2016,15,5,3199.0,756.0,2443.0,2199.0,0.312597687
121473,A01,PG04,SALESID0001,SITEID0001,ITEM0291,201615,2016,15,52,3299.0,856.0,2443.0,2199.0,0.333434374
121614,A01,PG04,SALESID0001,SITEID0001,ITEM0292,201615,2016,15,6,3199.0,756.0,2443.0,2199.0,0.312597687
121776,A01,PG04,SALESID0001,SITEID0001,ITEM0294,201615,2016,15,49,3899.0,789.0,3110.0,2799.0,0.282123621
121937,A01,PG04,SALESID0001,SITEID0001,ITEM0295,201615,2016,15,9,3699.0,700.0,2999.0,2699.0,0.270343336
122038,A01,PG04,SALESID0001,SITEID0001,ITEM0296,201615,2016,15,7,3599.0,489.0,3110.0,2799.0,0.222283968
120359,A01,PG04,SALESID0001,SITEID0001,ITEM0297,201615,2016,15,8,3399.0,400.0,2999.0,2699.0,0.20594292399999997
120415,A01,PG04,SALESID0001,SITEID0001,ITEM0298,201615,2016,15,2,3999.0,556.0,3443.0,3099.0,0.22505626399999998
120483,A01,PG04,SALESID0001,SITEID0001,ITEM0299,201615,2016,15,2,3799.0,467.0,3332.0,2999.0,0.210581732
120693,A01,PG04,SALESID0001,SITEID0001,ITEM0302,201615,2016,15,108,3999.0,1445.0,2554.0,2299.0,0.42510627700000003
120763,A01,PG04,SALESID0001,SITEID0001,ITEM0304,201615,2016,15,1,3499.0,945.0,2554.0,2299.0,0.34295513
119400,A01,PG04,SALESID0001,SITEID0001,ITEM0315,201615,2016,15,2,5999.0,445.0,5554.0,4999.0,0.166694449
119550,A01,PG04,SALESID0001,SITEID0001,ITEM0334,201615,2016,15,18,2999.0,556.0,2443.0,2199.0,0.266755585
119636,A01,PG04,SALESID0001,SITEID0001,ITEM0335,201615,2016,15,2,1999.0,222.0,1777.0,1599.0,0.20010005
119729,A01,PG04,SALESID0001,SITEID0001,ITEM0336,201615,2016,15,18,2299.0,411.0,1888.0,1699.0,0.260983036
119884,A01,PG04,SALESID0001,SITEID0001,ITEM0337,201615,2016,15,11,2099.0,322.0,1777.0,1599.0,0.238208671
119980,A01,PG04,SALESID0001,SITEID0001,ITEM0338,201615,2016,15,3,1999.0,222.0,1777.0,1599.0,0.20010005
120086,A01,PG04,SALESID0001,SITEID0001,ITEM0340,201615,2016,15,3,2999.0,556.0,2443.0,2199.0,0.266755585
120173,A01,PG04,SALESID0001,SITEID0001,ITEM0341,201615,2016,15,1,2299.0,300.0,1999.0,1799.0,0.217485863
120321,A01,PG04,SALESID0001,SITEID0001,ITEM0342,201615,2016,15,10,2399.0,400.0,1999.0,1799.0,0.25010421
118210,A01,PG04,SALESID0001,SITEID0001,ITEM0343,201615,2016,15,3,2299.0,300.0,1999.0,1799.0,0.217485863
118325,A01,PG04,SALESID0001,SITEID0001,ITEM0347,201615,2016,15,1,1599.0,267.0,1332.0,1199.0,0.25015634800000003
118505,A01,PG04,SALESID0001,SITEID0001,ITEM0349,201615,2016,15,12,1699.0,256.0,1443.0,1299.0,0.235432607
118605,A01,PG04,SALESID0001,SITEID0001,ITEM0350,201615,2016,15,3,1599.0,267.0,1332.0,1199.0,0.25015634800000003
118806,A01,PG04,SALESID0001,SITEID0001,ITEM0354,201615,2016,15,13,1199.0,34.0,1165.0,1049.0,0.125104254
118971,A01,PG04,SALESID0001,SITEID0001,ITEM0355,201615,2016,15,121,1299.0,78.0,1221.0,1099.0,0.153964588
119125,A01,PG04,SALESID0001,SITEID0001,ITEM0356,201615,2016,15,3,1199.0,34.0,1165.0,1049.0,0.125104254
128128,A01,PG04,SALESID0001,SITEID0002,ITEM0221,201615,2016,15,13,1399.0,289.0,1110.0,999.0,0.285918513
128279,A01,PG04,SALESID0001,SITEID0002,ITEM0222,201615,2016,15,17,1449.0,339.0,1110.0,999.0,0.310559006
126657,A01,PG04,SALESID0001,SITEID0002,ITEM0223,201615,2016,15,103,1499.0,389.0,1110.0,999.0,0.333555704
126821,A01,PG04,SALESID0001,SITEID0002,ITEM0224,201615,2016,15,14,1399.0,289.0,1110.0,999.0,0.285918513
126991,A01,PG04,SALESID0001,SITEID0002,ITEM0231,201615,2016,15,7,1599.0,100.0,1499.0,1349.0,0.156347717
127141,A01,PG04,SALESID0001,SITEID0002,ITEM0237,201615,2016,15,2,1699.0,33.0,1666.0,1499.0,0.11771630400000001
127292,A01,PG04,SALESID0001,SITEID0002,ITEM0239,201615,2016,15,8,1799.0,133.0,1666.0,1499.0,0.166759311
127397,A01,PG04,SALESID0001,SITEID0002,ITEM0240,201615,2016,15,1,1699.0,33.0,1666.0,1499.0,0.11771630400000001
127456,A01,PG04,SALESID0001,SITEID0002,ITEM0245,201615,2016,15,1,4199.0,645.0,3554.0,3199.0,0.238151941
125459,A01,PG04,SALESID0001,SITEID0002,ITEM0246,201615,2016,15,1,3999.0,556.0,3443.0,3099.0,0.22505626399999998
125651,A01,PG04,SALESID0001,SITEID0002,ITEM0249,201615,2016,15,6,4099.0,989.0,3110.0,2799.0,0.317150525
125754,A01,PG04,SALESID0001,SITEID0002,ITEM0250,201615,2016,15,5,3899.0,900.0,2999.0,2699.0,0.307771223
125874,A01,PG04,SALESID0001,SITEID0002,ITEM0251,201615,2016,15,3,2999.0,667.0,2332.0,2099.0,0.300100033
126034,A01,PG04,SALESID0001,SITEID0002,ITEM0252,201615,2016,15,11,3099.0,767.0,2332.0,2099.0,0.322684737
126173,A01,PG04,SALESID0001,SITEID0002,ITEM0253,201615,2016,15,1,2999.0,667.0,2332.0,2099.0,0.300100033
126334,A01,PG04,SALESID0001,SITEID0002,ITEM0255,201615,2016,15,9,3499.0,945.0,2554.0,2299.0,0.34295513
126489,A01,PG04,SALESID0001,SITEID0002,ITEM0256,201615,2016,15,3,4199.0,978.0,3221.0,2899.0,0.309597523
124344,A01,PG04,SALESID0001,SITEID0002,ITEM0257,201615,2016,15,6,3999.0,889.0,3110.0,2799.0,0.300075019
124506,A01,PG04,SALESID0001,SITEID0002,ITEM0258,201615,2016,15,14,3699.0,1145.0,2554.0,2299.0,0.37848067
124719,A01,PG04,SALESID0001,SITEID0002,ITEM0260,201615,2016,15,1,3199.0,756.0,2443.0,2199.0,0.312597687
124819,A01,PG04,SALESID0001,SITEID0002,ITEM0261,201615,2016,15,6,3499.0,945.0,2554.0,2299.0,0.34295513
124970,A01,PG04,SALESID0001,SITEID0002,ITEM0262,201615,2016,15,7,3299.0,856.0,2443.0,2199.0,0.333434374
125082,A01,PG04,SALESID0001,SITEID0002,ITEM0263,201615,2016,15,1,3199.0,756.0,2443.0,2199.0,0.312597687
125190,A01,PG04,SALESID0001,SITEID0002,ITEM0264,201615,2016,15,3,1899.0,345.0,1554.0,1399.0,0.263296472
125398,A01,PG04,SALESID0001,SITEID0002,ITEM0266,201615,2016,15,7,1999.0,445.0,1554.0,1399.0,0.300150075
123221,A01,PG04,SALESID0001,SITEID0002,ITEM0267,201615,2016,15,3,1899.0,345.0,1554.0,1399.0,0.263296472
123454,A01,PG04,SALESID0001,SITEID0002,ITEM0270,201615,2016,15,5,2099.0,433.0,1666.0,1499.0,0.285850405
123540,A01,PG04,SALESID0001,SITEID0002,ITEM0271,201615,2016,15,1,1999.0,333.0,1666.0,1499.0,0.250125063
123666,A01,PG04,SALESID0001,SITEID0002,ITEM0272,201615,2016,15,6,2299.0,411.0,1888.0,1699.0,0.260983036
123822,A01,PG04,SALESID0001,SITEID0002,ITEM0273,201615,2016,15,33,2599.0,600.0,1999.0,1799.0,0.307810696
124046,A01,PG04,SALESID0001,SITEID0002,ITEM0275,201615,2016,15,11,2399.0,511.0,1888.0,1699.0,0.291788245
124184,A01,PG04,SALESID0001,SITEID0002,ITEM0276,201615,2016,15,2,2299.0,411.0,1888.0,1699.0,0.260983036
122344,A01,PG04,SALESID0001,SITEID0002,ITEM0280,201615,2016,15,1,2799.0,578.0,2221.0,1999.0,0.285816363
122473,A01,PG04,SALESID0001,SITEID0002,ITEM0281,201615,2016,15,5,2899.0,678.0,2221.0,1999.0,0.31045188
122714,A01,PG04,SALESID0001,SITEID0002,ITEM0283,201615,2016,15,24,3299.0,856.0,2443.0,2199.0,0.333434374
123106,A01,PG04,SALESID0001,SITEID0002,ITEM0286,201615,2016,15,3,2799.0,578.0,2221.0,1999.0,0.285816363
121022,A01,PG04,SALESID0001,SITEID0002,ITEM0288,201615,2016,15,19,2899.0,678.0,2221.0,1999.0,0.31045188
121150,A01,PG04,SALESID0001,SITEID0002,ITEM0289,201615,2016,15,1,2799.0,578.0,2221.0,1999.0,0.285816363
121285,A01,PG04,SALESID0001,SITEID0002,ITEM0290,201615,2016,15,2,3199.0,756.0,2443.0,2199.0,0.312597687
121446,A01,PG04,SALESID0001,SITEID0002,ITEM0291,201615,2016,15,23,3299.0,856.0,2443.0,2199.0,0.333434374
121589,A01,PG04,SALESID0001,SITEID0002,ITEM0292,201615,2016,15,4,3199.0,756.0,2443.0,2199.0,0.312597687
121749,A01,PG04,SALESID0001,SITEID0002,ITEM0294,201615,2016,15,35,3899.0,789.0,3110.0,2799.0,0.282123621
121910,A01,PG04,SALESID0001,SITEID0002,ITEM0295,201615,2016,15,5,3699.0,700.0,2999.0,2699.0,0.270343336
122022,A01,PG04,SALESID0001,SITEID0002,ITEM0296,201615,2016,15,4,3599.0,489.0,3110.0,2799.0,0.222283968
120340,A01,PG04,SALESID0001,SITEID0002,ITEM0297,201615,2016,15,7,3399.0,400.0,2999.0,2699.0,0.20594292399999997
120408,A01,PG04,SALESID0001,SITEID0002,ITEM0298,201615,2016,15,1,3999.0,556.0,3443.0,3099.0,0.22505626399999998
120473,A01,PG04,SALESID0001,SITEID0002,ITEM0299,201615,2016,15,1,3799.0,467.0,3332.0,2999.0,0.210581732
120673,A01,PG04,SALESID0001,SITEID0002,ITEM0302,201615,2016,15,47,3999.0,1445.0,2554.0,2299.0,0.42510627700000003
120755,A01,PG04,SALESID0001,SITEID0002,ITEM0304,201615,2016,15,3,3499.0,945.0,2554.0,2299.0,0.34295513
119524,A01,PG04,SALESID0001,SITEID0002,ITEM0334,201615,2016,15,5,2999.0,556.0,2443.0,2199.0,0.266755585
119713,A01,PG04,SALESID0001,SITEID0002,ITEM0336,201615,2016,15,6,2299.0,411.0,1888.0,1699.0,0.260983036
119859,A01,PG04,SALESID0001,SITEID0002,ITEM0337,201615,2016,15,2,2099.0,322.0,1777.0,1599.0,0.238208671
119961,A01,PG04,SALESID0001,SITEID0002,ITEM0338,201615,2016,15,1,1999.0,222.0,1777.0,1599.0,0.20010005
120295,A01,PG04,SALESID0001,SITEID0002,ITEM0342,201615,2016,15,3,2399.0,400.0,1999.0,1799.0,0.25010421
118479,A01,PG04,SALESID0001,SITEID0002,ITEM0349,201615,2016,15,3,1699.0,256.0,1443.0,1299.0,0.235432607
118584,A01,PG04,SALESID0001,SITEID0002,ITEM0350,201615,2016,15,2,1599.0,267.0,1332.0,1199.0,0.25015634800000003
118779,A01,PG04,SALESID0001,SITEID0002,ITEM0354,201615,2016,15,1,1199.0,34.0,1165.0,1049.0,0.125104254
118944,A01,PG04,SALESID0001,SITEID0002,ITEM0355,201615,2016,15,49,1299.0,78.0,1221.0,1099.0,0.153964588
119099,A01,PG04,SALESID0001,SITEID0002,ITEM0356,201615,2016,15,6,1199.0,34.0,1165.0,1049.0,0.125104254
128102,A01,PG04,SALESID0001,SITEID0003,ITEM0221,201615,2016,15,10,1399.0,289.0,1110.0,999.0,0.285918513
128254,A01,PG04,SALESID0001,SITEID0003,ITEM0222,201615,2016,15,18,1449.0,339.0,1110.0,999.0,0.310559006
126630,A01,PG04,SALESID0001,SITEID0003,ITEM0223,201615,2016,15,124,1499.0,389.0,1110.0,999.0,0.333555704
126794,A01,PG04,SALESID0001,SITEID0003,ITEM0224,201615,2016,15,18,1399.0,289.0,1110.0,999.0,0.285918513
126882,A01,PG04,SALESID0001,SITEID0003,ITEM0229,201615,2016,15,2,1499.0,111.0,1388.0,1249.0,0.166777852
126966,A01,PG04,SALESID0001,SITEID0003,ITEM0231,201615,2016,15,3,1599.0,100.0,1499.0,1349.0,0.156347717
127068,A01,PG04,SALESID0001,SITEID0003,ITEM0232,201615,2016,15,1,1499.0,111.0,1388.0,1249.0,0.166777852
127266,A01,PG04,SALESID0001,SITEID0003,ITEM0239,201615,2016,15,1,1799.0,133.0,1666.0,1499.0,0.166759311
125632,A01,PG04,SALESID0001,SITEID0003,ITEM0249,201615,2016,15,4,4099.0,989.0,3110.0,2799.0,0.317150525
125738,A01,PG04,SALESID0001,SITEID0003,ITEM0250,201615,2016,15,10,3899.0,900.0,2999.0,2699.0,0.307771223
125856,A01,PG04,SALESID0001,SITEID0003,ITEM0251,201615,2016,15,7,2999.0,667.0,2332.0,2099.0,0.300100033
126007,A01,PG04,SALESID0001,SITEID0003,ITEM0252,201615,2016,15,25,3099.0,767.0,2332.0,2099.0,0.322684737
126151,A01,PG04,SALESID0001,SITEID0003,ITEM0253,201615,2016,15,4,2999.0,667.0,2332.0,2099.0,0.300100033
126309,A01,PG04,SALESID0001,SITEID0003,ITEM0255,201615,2016,15,15,3499.0,945.0,2554.0,2299.0,0.34295513
126466,A01,PG04,SALESID0001,SITEID0003,ITEM0256,201615,2016,15,8,4199.0,978.0,3221.0,2899.0,0.309597523
124317,A01,PG04,SALESID0001,SITEID0003,ITEM0257,201615,2016,15,16,3999.0,889.0,3110.0,2799.0,0.300075019
124479,A01,PG04,SALESID0001,SITEID0003,ITEM0258,201615,2016,15,9,3699.0,1145.0,2554.0,2299.0,0.37848067
124599,A01,PG04,SALESID0001,SITEID0003,ITEM0259,201615,2016,15,1,5999.0,445.0,5554.0,4999.0,0.166694449
124700,A01,PG04,SALESID0001,SITEID0003,ITEM0260,201615,2016,15,1,3199.0,756.0,2443.0,2199.0,0.312597687
124801,A01,PG04,SALESID0001,SITEID0003,ITEM0261,201615,2016,15,5,3499.0,945.0,2554.0,2299.0,0.34295513
124943,A01,PG04,SALESID0001,SITEID0003,ITEM0262,201615,2016,15,5,3299.0,856.0,2443.0,2199.0,0.333434374
125064,A01,PG04,SALESID0001,SITEID0003,ITEM0263,201615,2016,15,1,3199.0,756.0,2443.0,2199.0,0.312597687
125167,A01,PG04,SALESID0001,SITEID0003,ITEM0264,201615,2016,15,1,1899.0,345.0,1554.0,1399.0,0.263296472
125372,A01,PG04,SALESID0001,SITEID0003,ITEM0266,201615,2016,15,9,1999.0,445.0,1554.0,1399.0,0.300150075
123286,A01,PG04,SALESID0001,SITEID0003,ITEM0268,201615,2016,15,1,1999.0,333.0,1666.0,1499.0,0.250125063
123431,A01,PG04,SALESID0001,SITEID0003,ITEM0270,201615,2016,15,9,2099.0,433.0,1666.0,1499.0,0.285850405
123526,A01,PG04,SALESID0001,SITEID0003,ITEM0271,201615,2016,15,1,1999.0,333.0,1666.0,1499.0,0.250125063
123642,A01,PG04,SALESID0001,SITEID0003,ITEM0272,201615,2016,15,3,2299.0,411.0,1888.0,1699.0,0.260983036
123795,A01,PG04,SALESID0001,SITEID0003,ITEM0273,201615,2016,15,44,2599.0,600.0,1999.0,1799.0,0.307810696
124019,A01,PG04,SALESID0001,SITEID0003,ITEM0275,201615,2016,15,32,2399.0,511.0,1888.0,1699.0,0.291788245
124160,A01,PG04,SALESID0001,SITEID0003,ITEM0276,201615,2016,15,6,2299.0,411.0,1888.0,1699.0,0.260983036
122328,A01,PG04,SALESID0001,SITEID0003,ITEM0280,201615,2016,15,2,2799.0,578.0,2221.0,1999.0,0.285816363
122447,A01,PG04,SALESID0001,SITEID0003,ITEM0281,201615,2016,15,5,2899.0,678.0,2221.0,1999.0,0.31045188
122554,A01,PG04,SALESID0001,SITEID0003,ITEM0282,201615,2016,15,1,2799.0,578.0,2221.0,1999.0,0.285816363
122687,A01,PG04,SALESID0001,SITEID0003,ITEM0283,201615,2016,15,38,3299.0,856.0,2443.0,2199.0,0.333434374
122821,A01,PG04,SALESID0001,SITEID0003,ITEM0284,201615,2016,15,3,3199.0,756.0,2443.0,2199.0,0.312597687
122950,A01,PG04,SALESID0001,SITEID0003,ITEM0285,201615,2016,15,5,3199.0,756.0,2443.0,2199.0,0.312597687
123085,A01,PG04,SALESID0001,SITEID0003,ITEM0286,201615,2016,15,2,2799.0,578.0,2221.0,1999.0,0.285816363
120996,A01,PG04,SALESID0001,SITEID0003,ITEM0288,201615,2016,15,18,2899.0,678.0,2221.0,1999.0,0.31045188
121128,A01,PG04,SALESID0001,SITEID0003,ITEM0289,201615,2016,15,3,2799.0,578.0,2221.0,1999.0,0.285816363
